,Area,Item,Year,Yield Value,average_rain_fall_mm_per_year,Pesticies Value,Avg_Temp
15960,Italy,Potatoes,2009,248352,832,74172.0,8.11
15961,Italy,Potatoes,2009,248352,832,74172.0,13.28
15962,Italy,"Rice, paddy",2009,67941,832,74172.0,8.11
15963,Italy,"Rice, paddy",2009,67941,832,74172.0,13.28
15964,Italy,Sorghum,2009,61003,832,74172.0,8.11
15965,Italy,Sorghum,2009,61003,832,74172.0,13.28
15966,Italy,Soybeans,2009,34759,832,74172.0,8.11
15967,Italy,Soybeans,2009,34759,832,74172.0,13.28
15968,Italy,Sweet potatoes,2009,177016,832,74172.0,8.11
15969,Italy,Sweet potatoes,2009,177016,832,74172.0,13.28
15970,Italy,Wheat,2009,35859,832,74172.0,8.11
15971,Italy,Wheat,2009,35859,832,74172.0,13.28
15972,Italy,Maize,2010,91672,832,71613.0,7.05
15973,Italy,Maize,2010,91672,832,71613.0,12.63
15974,Italy,Potatoes,2010,249684,832,71613.0,7.05
15975,Italy,Potatoes,2010,249684,832,71613.0,12.63
15976,Italy,"Rice, paddy",2010,61219,832,71613.0,7.05
15977,Italy,"Rice, paddy",2010,61219,832,71613.0,12.63
15978,Italy,Sorghum,2010,66683,832,71613.0,7.05
15979,Italy,Sorghum,2010,66683,832,71613.0,12.63
15980,Italy,Soybeans,2010,34639,832,71613.0,7.05
15981,Italy,Soybeans,2010,34639,832,71613.0,12.63
15982,Italy,Sweet potatoes,2010,189956,832,71613.0,7.05
15983,Italy,Sweet potatoes,2010,189956,832,71613.0,12.63
15984,Italy,Wheat,2010,37421,832,71613.0,7.05
15985,Italy,Wheat,2010,37421,832,71613.0,12.63
15986,Italy,Maize,2011,98033,832,70690.0,8.68
15987,Italy,Maize,2011,98033,832,70690.0,13.46
15988,Italy,Potatoes,2011,249158,832,70690.0,8.68
15989,Italy,Potatoes,2011,249158,832,70690.0,13.46
15990,Italy,"Rice, paddy",2011,60452,832,70690.0,8.68
15991,Italy,"Rice, paddy",2011,60452,832,70690.0,13.46
15992,Italy,Sorghum,2011,70972,832,70690.0,8.68
15993,Italy,Sorghum,2011,70972,832,70690.0,13.46
15994,Italy,Soybeans,2011,34024,832,70690.0,8.68
15995,Italy,Soybeans,2011,34024,832,70690.0,13.46
15996,Italy,Sweet potatoes,2011,207114,832,70690.0,8.68
15997,Italy,Sweet potatoes,2011,207114,832,70690.0,13.46
15998,Italy,Wheat,2011,38335,832,70690.0,8.68
15999,Italy,Wheat,2011,38335,832,70690.0,13.46
16000,Italy,Maize,2012,80325,832,61889.0,8.05
16001,Italy,Maize,2012,80325,832,61889.0,13.45
16002,Italy,Potatoes,2012,254511,832,61889.0,8.05
16003,Italy,Potatoes,2012,254511,832,61889.0,13.45
16004,Italy,"Rice, paddy",2012,68133,832,61889.0,8.05
16005,Italy,"Rice, paddy",2012,68133,832,61889.0,13.45
16006,Italy,Sorghum,2012,41979,832,61889.0,8.05
16007,Italy,Sorghum,2012,41979,832,61889.0,13.45
16008,Italy,Soybeans,2012,27591,832,61889.0,8.05
16009,Italy,Soybeans,2012,27591,832,61889.0,13.45
16010,Italy,Sweet potatoes,2012,195236,832,61889.0,8.05
16011,Italy,Sweet potatoes,2012,195236,832,61889.0,13.45
16012,Italy,Wheat,2012,41293,832,61889.0,8.05
16013,Italy,Wheat,2012,41293,832,61889.0,13.45
16014,Italy,Maize,2013,86989,832,55633.0,8.04
16015,Italy,Maize,2013,86989,832,55633.0,13.6
16016,Italy,Potatoes,2013,252483,832,55633.0,8.04
16017,Italy,Potatoes,2013,252483,832,55633.0,13.6
16018,Italy,"Rice, paddy",2013,66342,832,55633.0,8.04
16019,Italy,"Rice, paddy",2013,66342,832,55633.0,13.6
16020,Italy,Sorghum,2013,62061,832,55633.0,8.04
16021,Italy,Sorghum,2013,62061,832,55633.0,13.6
16022,Italy,Soybeans,2013,33906,832,55633.0,8.04
16023,Italy,Soybeans,2013,33906,832,55633.0,13.6
16024,Italy,Sweet potatoes,2013,227753,832,55633.0,8.04
16025,Italy,Sweet potatoes,2013,227753,832,55633.0,13.6
16026,Italy,Wheat,2013,38441,832,55633.0,8.04
16027,Italy,Wheat,2013,38441,832,55633.0,13.6
16028,Jamaica,Cassava,1990,119102,2051,1415.65,27.28
16029,Jamaica,Maize,1990,10588,2051,1415.65,27.28
16030,Jamaica,Plantains and others,1990,138727,2051,1415.65,27.28
16031,Jamaica,Potatoes,1990,122818,2051,1415.65,27.28
16032,Jamaica,"Rice, paddy",1990,23656,2051,1415.65,27.28
16033,Jamaica,Sweet potatoes,1990,112543,2051,1415.65,27.28
16034,Jamaica,Yams,1990,130749,2051,1415.65,27.28
16035,Jamaica,Cassava,1991,120268,2051,1415.65,27.24
16036,Jamaica,Maize,1991,11667,2051,1415.65,27.24
16037,Jamaica,Plantains and others,1991,135699,2051,1415.65,27.24
16038,Jamaica,Potatoes,1991,91380,2051,1415.65,27.24
16039,Jamaica,"Rice, paddy",1991,27019,2051,1415.65,27.24
16040,Jamaica,Sweet potatoes,1991,108643,2051,1415.65,27.24
16041,Jamaica,Yams,1991,133724,2051,1415.65,27.24
16042,Jamaica,Cassava,1992,151186,2051,1415.65,27.25
16043,Jamaica,Maize,1992,14225,2051,1415.65,27.25
16044,Jamaica,Plantains and others,1992,155229,2051,1415.65,27.25
16045,Jamaica,Potatoes,1992,111138,2051,1415.65,27.25
16046,Jamaica,"Rice, paddy",1992,23981,2051,1415.65,27.25
16047,Jamaica,Sweet potatoes,1992,134109,2051,1415.65,27.25
16048,Jamaica,Yams,1992,153341,2051,1415.65,27.25
16049,Jamaica,Cassava,1993,186649,2051,1415.65,27.02
16050,Jamaica,Maize,1993,15115,2051,1415.65,27.02
16051,Jamaica,Plantains and others,1993,171181,2051,1415.65,27.02
16052,Jamaica,Potatoes,1993,119399,2051,1415.65,27.02
16053,Jamaica,"Rice, paddy",1993,31279,2051,1415.65,27.02
16054,Jamaica,Sweet potatoes,1993,153282,2051,1415.65,27.02
16055,Jamaica,Yams,1993,160573,2051,1415.65,27.02
16056,Jamaica,Cassava,1994,195385,2051,1415.65,27.48
16057,Jamaica,Maize,1994,13594,2051,1415.65,27.48
16058,Jamaica,Plantains and others,1994,170149,2051,1415.65,27.48
16059,Jamaica,Potatoes,1994,143052,2051,1415.65,27.48
16060,Jamaica,"Rice, paddy",1994,29080,2051,1415.65,27.48
16061,Jamaica,Sweet potatoes,1994,150512,2051,1415.65,27.48
16062,Jamaica,Yams,1994,160831,2051,1415.65,27.48
16063,Jamaica,Cassava,1995,205018,2051,1445.12,27.4
16064,Jamaica,Maize,1995,13375,2051,1445.12,27.4
16065,Jamaica,Plantains and others,1995,171784,2051,1445.12,27.4
16066,Jamaica,Potatoes,1995,144129,2051,1445.12,27.4
16067,Jamaica,"Rice, paddy",1995,24308,2051,1445.12,27.4
16068,Jamaica,Sweet potatoes,1995,153491,2051,1445.12,27.4
16069,Jamaica,Yams,1995,168033,2051,1445.12,27.4
16070,Jamaica,Cassava,1996,208699,2051,1573.58,26.98
16071,Jamaica,Maize,1996,13741,2051,1573.58,26.98
16072,Jamaica,Plantains and others,1996,166573,2051,1573.58,26.98
16073,Jamaica,Potatoes,1996,146076,2051,1573.58,26.98
16074,Jamaica,"Rice, paddy",1996,14286,2051,1573.58,26.98
16075,Jamaica,Sweet potatoes,1996,164446,2051,1573.58,26.98
16076,Jamaica,Yams,1996,169038,2051,1573.58,26.98
16077,Jamaica,Cassava,1997,188884,2051,909.71,27.8
16078,Jamaica,Maize,1997,11568,2051,909.71,27.8
16079,Jamaica,Plantains and others,1997,161101,2051,909.71,27.8
16080,Jamaica,Potatoes,1997,147392,2051,909.71,27.8
16081,Jamaica,"Rice, paddy",1997,16111,2051,909.71,27.8
16082,Jamaica,Sweet potatoes,1997,152379,2051,909.71,27.8
16083,Jamaica,Yams,1997,158136,2051,909.71,27.8
16084,Jamaica,Cassava,1998,191949,2051,909.71,27.8
16085,Jamaica,Maize,1998,11436,2051,909.71,27.8
16086,Jamaica,Plantains and others,1998,163556,2051,909.71,27.8
16087,Jamaica,Potatoes,1998,147897,2051,909.71,27.8
16088,Jamaica,"Rice, paddy",1998,18750,2051,909.71,27.8
16089,Jamaica,Sweet potatoes,1998,159788,2051,909.71,27.8
16090,Jamaica,Yams,1998,159705,2051,909.71,27.8
16091,Jamaica,Cassava,1999,190186,2051,909.71,27.12
16092,Jamaica,Maize,1999,12231,2051,909.71,27.12
16093,Jamaica,Plantains and others,1999,169483,2051,909.71,27.12
16094,Jamaica,Potatoes,1999,157082,2051,909.71,27.12
16095,Jamaica,"Rice, paddy",1999,10690,2051,909.71,27.12
16096,Jamaica,Sweet potatoes,1999,161828,2051,909.71,27.12
16097,Jamaica,Yams,1999,163770,2051,909.71,27.12
16098,Jamaica,Cassava,2000,181048,2051,909.71,26.96
16099,Jamaica,Maize,2000,11487,2051,909.71,26.96
16100,Jamaica,Plantains and others,2000,169825,2051,909.71,26.96
16101,Jamaica,Potatoes,2000,141042,2051,909.71,26.96
16102,Jamaica,"Rice, paddy",2000,9231,2051,909.71,26.96
16103,Jamaica,Sweet potatoes,2000,163362,2051,909.71,26.96
16104,Jamaica,Yams,2000,154994,2051,909.71,26.96
16105,Jamaica,Cassava,2001,188566,2051,909.71,27.27
16106,Jamaica,Maize,2001,12068,2051,909.71,27.27
16107,Jamaica,Plantains and others,2001,179276,2051,909.71,27.27
16108,Jamaica,Potatoes,2001,144634,2051,909.71,27.27
16109,Jamaica,"Rice, paddy",2001,13750,2051,909.71,27.27
16110,Jamaica,Sweet potatoes,2001,164920,2051,909.71,27.27
16111,Jamaica,Yams,2001,164671,2051,909.71,27.27
16112,Jamaica,Cassava,2002,188575,2051,909.71,27.51
16113,Jamaica,Maize,2002,11818,2051,909.71,27.51
16114,Jamaica,Plantains and others,2002,177133,2051,909.71,27.51
16115,Jamaica,Potatoes,2002,148595,2051,909.71,27.51
16116,Jamaica,"Rice, paddy",2002,9091,2051,909.71,27.51
16117,Jamaica,Sweet potatoes,2002,161648,2051,909.71,27.51
16118,Jamaica,Yams,2002,164815,2051,909.71,27.51
16119,Jamaica,Cassava,2004,184154,2051,909.71,27.47
16120,Jamaica,Maize,2004,11842,2051,909.71,27.47
16121,Jamaica,Plantains and others,2004,172093,2051,909.71,27.47
16122,Jamaica,Potatoes,2004,156346,2051,909.71,27.47
16123,Jamaica,"Rice, paddy",2004,14286,2051,909.71,27.47
16124,Jamaica,Sweet potatoes,2004,160959,2051,909.71,27.47
16125,Jamaica,Yams,2004,159018,2051,909.71,27.47
16126,Jamaica,Cassava,2005,176320,2051,909.71,27.34
16127,Jamaica,Maize,2005,12547,2051,909.71,27.34
16128,Jamaica,Plantains and others,2005,172173,2051,909.71,27.34
16129,Jamaica,Potatoes,2005,156141,2051,909.71,27.34
16130,Jamaica,"Rice, paddy",2005,30000,2051,909.71,27.34
16131,Jamaica,Sweet potatoes,2005,164410,2051,909.71,27.34
16132,Jamaica,Yams,2005,150928,2051,909.71,27.34
16133,Jamaica,Cassava,2006,186213,2051,909.71,27.58
16134,Jamaica,Maize,2006,12284,2051,909.71,27.58
16135,Jamaica,Plantains and others,2006,174995,2051,909.71,27.58
16136,Jamaica,Potatoes,2006,166966,2051,909.71,27.58
16137,Jamaica,"Rice, paddy",2006,20000,2051,909.71,27.58
16138,Jamaica,Sweet potatoes,2006,166159,2051,909.71,27.58
16139,Jamaica,Yams,2006,165532,2051,909.71,27.58
16140,Jamaica,Cassava,2007,186683,2051,909.71,27.61
16141,Jamaica,Maize,2007,11950,2051,909.71,27.61
16142,Jamaica,Plantains and others,2007,173834,2051,909.71,27.61
16143,Jamaica,Potatoes,2007,164330,2051,909.71,27.61
16144,Jamaica,"Rice, paddy",2007,29545,2051,909.71,27.61
16145,Jamaica,Sweet potatoes,2007,165324,2051,909.71,27.61
16146,Jamaica,Yams,2007,156357,2051,909.71,27.61
16147,Jamaica,Cassava,2008,185993,2051,909.71,27.17
16148,Jamaica,Maize,2008,12538,2051,909.71,27.17
16149,Jamaica,Plantains and others,2008,171829,2051,909.71,27.17
16150,Jamaica,Potatoes,2008,164849,2051,909.71,27.17
16151,Jamaica,"Rice, paddy",2008,33333,2051,909.71,27.17
16152,Jamaica,Sweet potatoes,2008,168278,2051,909.71,27.17
16153,Jamaica,Yams,2008,153372,2051,909.71,27.17
16154,Jamaica,Cassava,2009,186352,2051,909.71,27.42
16155,Jamaica,Maize,2009,12615,2051,909.71,27.42
16156,Jamaica,Plantains and others,2009,185819,2051,909.71,27.42
16157,Jamaica,Potatoes,2009,169416,2051,909.71,27.42
16158,Jamaica,"Rice, paddy",2009,40541,2051,909.71,27.42
16159,Jamaica,Sweet potatoes,2009,170803,2051,909.71,27.42
16160,Jamaica,Yams,2009,167203,2051,909.71,27.42
16161,Jamaica,Cassava,2010,185271,2051,909.71,27.09
16162,Jamaica,Maize,2010,11710,2051,909.71,27.09
16163,Jamaica,Plantains and others,2010,188295,2051,909.71,27.09
16164,Jamaica,Potatoes,2010,142411,2051,909.71,27.09
16165,Jamaica,"Rice, paddy",2010,47397,2051,909.71,27.09
16166,Jamaica,Sweet potatoes,2010,162639,2051,909.71,27.09
16167,Jamaica,Yams,2010,168102,2051,909.71,27.09
16168,Jamaica,Cassava,2011,188896,2051,909.71,27.17
16169,Jamaica,Maize,2011,12747,2051,909.71,27.17
16170,Jamaica,Plantains and others,2011,204013,2051,909.71,27.17
16171,Jamaica,Potatoes,2011,190236,2051,909.71,27.17
16172,Jamaica,"Rice, paddy",2011,53341,2051,909.71,27.17
16173,Jamaica,Sweet potatoes,2011,182528,2051,909.71,27.17
16174,Jamaica,Yams,2011,161745,2051,909.71,27.17
16175,Jamaica,Cassava,2012,188866,2051,909.71,27.51
16176,Jamaica,Maize,2012,11891,2051,909.71,27.51
16177,Jamaica,Plantains and others,2012,180025,2051,909.71,27.51
16178,Jamaica,Potatoes,2012,165440,2051,909.71,27.51
16179,Jamaica,"Rice, paddy",2012,49023,2051,909.71,27.51
16180,Jamaica,Sweet potatoes,2012,170818,2051,909.71,27.51
16181,Jamaica,Yams,2012,171042,2051,909.71,27.51
16182,Jamaica,Cassava,2013,187795,2051,909.71,27.41
16183,Jamaica,Maize,2013,11883,2051,909.71,27.41
16184,Jamaica,Plantains and others,2013,184149,2051,909.71,27.41
16185,Jamaica,Potatoes,2013,165914,2051,909.71,27.41
16186,Jamaica,"Rice, paddy",2013,42000,2051,909.71,27.41
16187,Jamaica,Sweet potatoes,2013,172683,2051,909.71,27.41
16188,Jamaica,Yams,2013,165476,2051,909.71,27.41
16189,Japan,Maize,1990,25457,1668,79821.18,16.4
16190,Japan,Maize,1990,25457,1668,79821.18,14.14
16191,Japan,Maize,1990,25457,1668,79821.18,16.46
16192,Japan,Maize,1990,25457,1668,79821.18,16.12
16193,Japan,Maize,1990,25457,1668,79821.18,16.17
16194,Japan,Maize,1990,25457,1668,79821.18,14.14
16195,Japan,Potatoes,1990,306736,1668,79821.18,16.4
16196,Japan,Potatoes,1990,306736,1668,79821.18,14.14
16197,Japan,Potatoes,1990,306736,1668,79821.18,16.46
16198,Japan,Potatoes,1990,306736,1668,79821.18,16.12
16199,Japan,Potatoes,1990,306736,1668,79821.18,16.17
16200,Japan,Potatoes,1990,306736,1668,79821.18,14.14
16201,Japan,"Rice, paddy",1990,63279,1668,79821.18,16.4
16202,Japan,"Rice, paddy",1990,63279,1668,79821.18,14.14
16203,Japan,"Rice, paddy",1990,63279,1668,79821.18,16.46
16204,Japan,"Rice, paddy",1990,63279,1668,79821.18,16.12
16205,Japan,"Rice, paddy",1990,63279,1668,79821.18,16.17
16206,Japan,"Rice, paddy",1990,63279,1668,79821.18,14.14
16207,Japan,Soybeans,1990,15106,1668,79821.18,16.4
16208,Japan,Soybeans,1990,15106,1668,79821.18,14.14
16209,Japan,Soybeans,1990,15106,1668,79821.18,16.46
16210,Japan,Soybeans,1990,15106,1668,79821.18,16.12
16211,Japan,Soybeans,1990,15106,1668,79821.18,16.17
16212,Japan,Soybeans,1990,15106,1668,79821.18,14.14
16213,Japan,Sweet potatoes,1990,231353,1668,79821.18,16.4
16214,Japan,Sweet potatoes,1990,231353,1668,79821.18,14.14
16215,Japan,Sweet potatoes,1990,231353,1668,79821.18,16.46
16216,Japan,Sweet potatoes,1990,231353,1668,79821.18,16.12
16217,Japan,Sweet potatoes,1990,231353,1668,79821.18,16.17
16218,Japan,Sweet potatoes,1990,231353,1668,79821.18,14.14
16219,Japan,Wheat,1990,36540,1668,79821.18,16.4
16220,Japan,Wheat,1990,36540,1668,79821.18,14.14
16221,Japan,Wheat,1990,36540,1668,79821.18,16.46
16222,Japan,Wheat,1990,36540,1668,79821.18,16.12
16223,Japan,Wheat,1990,36540,1668,79821.18,16.17
16224,Japan,Wheat,1990,36540,1668,79821.18,14.14
16225,Japan,Yams,1990,210808,1668,79821.18,16.4
16226,Japan,Yams,1990,210808,1668,79821.18,14.14
16227,Japan,Yams,1990,210808,1668,79821.18,16.46
16228,Japan,Yams,1990,210808,1668,79821.18,16.12
16229,Japan,Yams,1990,210808,1668,79821.18,16.17
16230,Japan,Yams,1990,210808,1668,79821.18,14.14
16231,Japan,Maize,1991,24896,1668,79821.18,15.6
16232,Japan,Maize,1991,24896,1668,79821.18,13.32
16233,Japan,Maize,1991,24896,1668,79821.18,15.43
16234,Japan,Maize,1991,24896,1668,79821.18,15.38
16235,Japan,Maize,1991,24896,1668,79821.18,15.49
16236,Japan,Maize,1991,24896,1668,79821.18,13.32
16237,Japan,Potatoes,1991,322809,1668,79821.18,15.6
16238,Japan,Potatoes,1991,322809,1668,79821.18,13.32
16239,Japan,Potatoes,1991,322809,1668,79821.18,15.43
16240,Japan,Potatoes,1991,322809,1668,79821.18,15.38
16241,Japan,Potatoes,1991,322809,1668,79821.18,15.49
16242,Japan,Potatoes,1991,322809,1668,79821.18,13.32
16243,Japan,"Rice, paddy",1991,58590,1668,79821.18,15.6
16244,Japan,"Rice, paddy",1991,58590,1668,79821.18,13.32
16245,Japan,"Rice, paddy",1991,58590,1668,79821.18,15.43
16246,Japan,"Rice, paddy",1991,58590,1668,79821.18,15.38
16247,Japan,"Rice, paddy",1991,58590,1668,79821.18,15.49
16248,Japan,"Rice, paddy",1991,58590,1668,79821.18,13.32
16249,Japan,Soybeans,1991,14013,1668,79821.18,15.6
16250,Japan,Soybeans,1991,14013,1668,79821.18,13.32
16251,Japan,Soybeans,1991,14013,1668,79821.18,15.43
16252,Japan,Soybeans,1991,14013,1668,79821.18,15.38
16253,Japan,Soybeans,1991,14013,1668,79821.18,15.49
16254,Japan,Soybeans,1991,14013,1668,79821.18,13.32
16255,Japan,Sweet potatoes,1991,205631,1668,79821.18,15.6
16256,Japan,Sweet potatoes,1991,205631,1668,79821.18,13.32
16257,Japan,Sweet potatoes,1991,205631,1668,79821.18,15.43
16258,Japan,Sweet potatoes,1991,205631,1668,79821.18,15.38
16259,Japan,Sweet potatoes,1991,205631,1668,79821.18,15.49
16260,Japan,Sweet potatoes,1991,205631,1668,79821.18,13.32
16261,Japan,Wheat,1991,31797,1668,79821.18,15.6
16262,Japan,Wheat,1991,31797,1668,79821.18,13.32
16263,Japan,Wheat,1991,31797,1668,79821.18,15.43
16264,Japan,Wheat,1991,31797,1668,79821.18,15.38
16265,Japan,Wheat,1991,31797,1668,79821.18,15.49
16266,Japan,Wheat,1991,31797,1668,79821.18,13.32
16267,Japan,Yams,1991,192204,1668,79821.18,15.6
16268,Japan,Yams,1991,192204,1668,79821.18,13.32
16269,Japan,Yams,1991,192204,1668,79821.18,15.43
16270,Japan,Yams,1991,192204,1668,79821.18,15.38
16271,Japan,Yams,1991,192204,1668,79821.18,15.49
16272,Japan,Yams,1991,192204,1668,79821.18,13.32
16273,Japan,Maize,1992,25180,1668,79821.18,15.63
16274,Japan,Maize,1992,25180,1668,79821.18,12.94
16275,Japan,Maize,1992,25180,1668,79821.18,15.68
16276,Japan,Maize,1992,25180,1668,79821.18,15.21
16277,Japan,Maize,1992,25180,1668,79821.18,15.26
16278,Japan,Maize,1992,25180,1668,79821.18,12.94
16279,Japan,Potatoes,1992,313645,1668,79821.18,15.63
16280,Japan,Potatoes,1992,313645,1668,79821.18,12.94
16281,Japan,Potatoes,1992,313645,1668,79821.18,15.68
16282,Japan,Potatoes,1992,313645,1668,79821.18,15.21
16283,Japan,Potatoes,1992,313645,1668,79821.18,15.26
16284,Japan,Potatoes,1992,313645,1668,79821.18,12.94
16285,Japan,"Rice, paddy",1992,62754,1668,79821.18,15.63
16286,Japan,"Rice, paddy",1992,62754,1668,79821.18,12.94
16287,Japan,"Rice, paddy",1992,62754,1668,79821.18,15.68
16288,Japan,"Rice, paddy",1992,62754,1668,79821.18,15.21
16289,Japan,"Rice, paddy",1992,62754,1668,79821.18,15.26
16290,Japan,"Rice, paddy",1992,62754,1668,79821.18,12.94
16291,Japan,Soybeans,1992,17116,1668,79821.18,15.63
16292,Japan,Soybeans,1992,17116,1668,79821.18,12.94
16293,Japan,Soybeans,1992,17116,1668,79821.18,15.68
16294,Japan,Soybeans,1992,17116,1668,79821.18,15.21
16295,Japan,Soybeans,1992,17116,1668,79821.18,15.26
16296,Japan,Soybeans,1992,17116,1668,79821.18,12.94
16297,Japan,Sweet potatoes,1992,235027,1668,79821.18,15.63
16298,Japan,Sweet potatoes,1992,235027,1668,79821.18,12.94
16299,Japan,Sweet potatoes,1992,235027,1668,79821.18,15.68
16300,Japan,Sweet potatoes,1992,235027,1668,79821.18,15.21
16301,Japan,Sweet potatoes,1992,235027,1668,79821.18,15.26
16302,Japan,Sweet potatoes,1992,235027,1668,79821.18,12.94
16303,Japan,Wheat,1992,35371,1668,79821.18,15.63
16304,Japan,Wheat,1992,35371,1668,79821.18,12.94
16305,Japan,Wheat,1992,35371,1668,79821.18,15.68
16306,Japan,Wheat,1992,35371,1668,79821.18,15.21
16307,Japan,Wheat,1992,35371,1668,79821.18,15.26
16308,Japan,Wheat,1992,35371,1668,79821.18,12.94
16309,Japan,Yams,1992,188269,1668,79821.18,15.63
16310,Japan,Yams,1992,188269,1668,79821.18,12.94
16311,Japan,Yams,1992,188269,1668,79821.18,15.68
16312,Japan,Yams,1992,188269,1668,79821.18,15.21
16313,Japan,Yams,1992,188269,1668,79821.18,15.26
16314,Japan,Yams,1992,188269,1668,79821.18,12.94
16315,Japan,Maize,1993,25000,1668,79821.18,14.93
16316,Japan,Maize,1993,25000,1668,79821.18,12.49
16317,Japan,Maize,1993,25000,1668,79821.18,14.99
16318,Japan,Maize,1993,25000,1668,79821.18,14.68
16319,Japan,Maize,1993,25000,1668,79821.18,14.72
16320,Japan,Maize,1993,25000,1668,79821.18,12.49
16321,Japan,Potatoes,1993,304856,1668,79821.18,14.93
16322,Japan,Potatoes,1993,304856,1668,79821.18,12.49
16323,Japan,Potatoes,1993,304856,1668,79821.18,14.99
16324,Japan,Potatoes,1993,304856,1668,79821.18,14.68
16325,Japan,Potatoes,1993,304856,1668,79821.18,14.72
16326,Japan,Potatoes,1993,304856,1668,79821.18,12.49
16327,Japan,"Rice, paddy",1993,45783,1668,79821.18,14.93
16328,Japan,"Rice, paddy",1993,45783,1668,79821.18,12.49
16329,Japan,"Rice, paddy",1993,45783,1668,79821.18,14.99
16330,Japan,"Rice, paddy",1993,45783,1668,79821.18,14.68
16331,Japan,"Rice, paddy",1993,45783,1668,79821.18,14.72
16332,Japan,"Rice, paddy",1993,45783,1668,79821.18,12.49
16333,Japan,Soybeans,1993,11510,1668,79821.18,14.93
16334,Japan,Soybeans,1993,11510,1668,79821.18,12.49
16335,Japan,Soybeans,1993,11510,1668,79821.18,14.99
16336,Japan,Soybeans,1993,11510,1668,79821.18,14.68
16337,Japan,Soybeans,1993,11510,1668,79821.18,14.72
16338,Japan,Soybeans,1993,11510,1668,79821.18,12.49
16339,Japan,Sweet potatoes,1993,194906,1668,79821.18,14.93
16340,Japan,Sweet potatoes,1993,194906,1668,79821.18,12.49
16341,Japan,Sweet potatoes,1993,194906,1668,79821.18,14.99
16342,Japan,Sweet potatoes,1993,194906,1668,79821.18,14.68
16343,Japan,Sweet potatoes,1993,194906,1668,79821.18,14.72
16344,Japan,Sweet potatoes,1993,194906,1668,79821.18,12.49
16345,Japan,Wheat,1993,34739,1668,79821.18,14.93
16346,Japan,Wheat,1993,34739,1668,79821.18,12.49
16347,Japan,Wheat,1993,34739,1668,79821.18,14.99
16348,Japan,Wheat,1993,34739,1668,79821.18,14.68
16349,Japan,Wheat,1993,34739,1668,79821.18,14.72
16350,Japan,Wheat,1993,34739,1668,79821.18,12.49
16351,Japan,Yams,1993,157998,1668,79821.18,14.93
16352,Japan,Yams,1993,157998,1668,79821.18,12.49
16353,Japan,Yams,1993,157998,1668,79821.18,14.99
16354,Japan,Yams,1993,157998,1668,79821.18,14.68
16355,Japan,Yams,1993,157998,1668,79821.18,14.72
16356,Japan,Yams,1993,157998,1668,79821.18,12.49
16357,Japan,Maize,1994,24852,1668,79821.18,16.33
16358,Japan,Maize,1994,24852,1668,79821.18,13.78
16359,Japan,Maize,1994,24852,1668,79821.18,16.41
16360,Japan,Maize,1994,24852,1668,79821.18,16.06
16361,Japan,Maize,1994,24852,1668,79821.18,16.07
16362,Japan,Maize,1994,24852,1668,79821.18,13.78
16363,Japan,Potatoes,1994,312107,1668,79821.18,16.33
16364,Japan,Potatoes,1994,312107,1668,79821.18,13.78
16365,Japan,Potatoes,1994,312107,1668,79821.18,16.41
16366,Japan,Potatoes,1994,312107,1668,79821.18,16.06
16367,Japan,Potatoes,1994,312107,1668,79821.18,16.07
16368,Japan,Potatoes,1994,312107,1668,79821.18,13.78
16369,Japan,"Rice, paddy",1994,67703,1668,79821.18,16.33
16370,Japan,"Rice, paddy",1994,67703,1668,79821.18,13.78
16371,Japan,"Rice, paddy",1994,67703,1668,79821.18,16.41
16372,Japan,"Rice, paddy",1994,67703,1668,79821.18,16.06
16373,Japan,"Rice, paddy",1994,67703,1668,79821.18,16.07
16374,Japan,"Rice, paddy",1994,67703,1668,79821.18,13.78
16375,Japan,Soybeans,1994,16223,1668,79821.18,16.33
16376,Japan,Soybeans,1994,16223,1668,79821.18,13.78
16377,Japan,Soybeans,1994,16223,1668,79821.18,16.41
16378,Japan,Soybeans,1994,16223,1668,79821.18,16.06
16379,Japan,Soybeans,1994,16223,1668,79821.18,16.07
16380,Japan,Soybeans,1994,16223,1668,79821.18,13.78
16381,Japan,Sweet potatoes,1994,246394,1668,79821.18,16.33
16382,Japan,Sweet potatoes,1994,246394,1668,79821.18,13.78
